"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
402,"2019-09-01 00:41:24.4640","2019-09-01 00:48:06.5070",3697,"W 64 St & Thelonious Monk Circle",40.77515953434235,-73.98918695747852,478,"11 Ave & W 41 St",40.76030096,-73.99884222,39707,"Subscriber",1978,1
519,"2019-09-01 00:41:24.7260","2019-09-01 00:50:03.7550",3249,"Verona Pl & Fulton St",40.6803560840434,-73.9476791024208,3054,"Greene Ave & Throop Ave",40.6894932,-73.942061,27917,"Subscriber",1990,2
290,"2019-09-01 00:41:24.8560","2019-09-01 00:46:14.8570",472,"E 32 St & Park Ave",40.7457121,-73.98194829,540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,19064,"Customer",1984,2
1115,"2019-09-01 00:41:25.5580","2019-09-01 01:00:01.1080",3761,"Cedar St & Myrtle Ave",40.697842,-73.926241,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,31065,"Subscriber",1989,1
97,"2019-09-01 00:41:26.1430","2019-09-01 00:43:03.7500",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3799,"6 Ave & W 34 St",40.74964,-73.98805,16276,"Subscriber",1976,1
495,"2019-09-01 00:41:27.4170","2019-09-01 00:49:43.2280",3071,"Boerum St & Broadway",40.70538077,-73.94976519,3067,"Broadway & Whipple St",40.7016657,-73.9437303,39461,"Subscriber",1995,2
1206,"2019-09-01 00:41:29.4280","2019-09-01 01:01:35.6670",469,"Broadway & W 53 St",40.76344058,-73.98268129,442,"W 27 St & 7 Ave",40.746647,-73.993915,34341,"Customer",1969,0
519,"2019-09-01 00:41:29.8960","2019-09-01 00:50:09.1250",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,247,"Perry St & Bleecker St",40.73535398,-74.00483091,35071,"Subscriber",1993,1
936,"2019-09-01 00:41:35.3460","2019-09-01 00:57:11.5870",354,"Emerson Pl & Myrtle Ave",40.69363137,-73.96223558,321,"Cadman Plaza E & Red Cross Pl",40.69991755,-73.98971773,32337,"Subscriber",1971,2
298,"2019-09-01 00:41:36.7720","2019-09-01 00:46:35.3230",120,"Lexington Ave & Classon Ave",40.68676793,-73.95928168,372,"Franklin Ave & Myrtle Ave",40.694546087246025,-73.95801365375519,27813,"Subscriber",1988,1
684,"2019-09-01 00:41:39.3890","2019-09-01 00:53:03.6520",505,"6 Ave & W 33 St",40.74901271,-73.98848395,2017,"E 43 St & 2 Ave",40.75022392,-73.97121414,34068,"Subscriber",1979,1
842,"2019-09-01 00:41:44.5060","2019-09-01 00:55:47.2410",491,"E 24 St & Park Ave S",40.74096374,-73.98602213,3375,"3 Ave & E 72 St",40.7699426,-73.96060712,25181,"Subscriber",1994,1
528,"2019-09-01 00:41:49.4270","2019-09-01 00:50:38.1370",261,"Johnson St & Gold St",40.69474881,-73.98362464,372,"Franklin Ave & Myrtle Ave",40.694546087246025,-73.95801365375519,38369,"Subscriber",1966,1
176,"2019-09-01 00:41:53.2490","2019-09-01 00:44:49.8110",3368,"5 Ave & 3 St",40.6728155,-73.98352355,3297,"6 St & 7 Ave",40.6686627,-73.97988067,28939,"Subscriber",1962,1
516,"2019-09-01 00:41:54.7320","2019-09-01 00:50:31.1400",3002,"South End Ave & Liberty St",40.711512,-74.015756,3002,"South End Ave & Liberty St",40.711512,-74.015756,38970,"Subscriber",1958,1
897,"2019-09-01 00:41:55.2160","2019-09-01 00:56:52.4160",3763,"Wyckoff Av & Jefferson St",40.707165,-73.923711,460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,25538,"Subscriber",1993,1
2384,"2019-09-01 00:41:56.3520","2019-09-01 01:21:40.7340",479,"9 Ave & W 45 St",40.76019252,-73.9912551,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,39769,"Subscriber",1972,1
487,"2019-09-01 00:41:58.2320","2019-09-01 00:50:05.2980",489,"10 Ave & W 28 St",40.75066386,-74.00176802,466,"W 25 St & 6 Ave",40.74395411,-73.99144871,30738,"Subscriber",1996,1
643,"2019-09-01 00:42:00.1590","2019-09-01 00:52:43.3250",3141,"1 Ave & E 68 St",40.76500525,-73.95818491,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,39762,"Subscriber",1981,1
371,"2019-09-01 00:42:09.3170","2019-09-01 00:48:20.7000",3546,"Pacific St & Classon Ave",40.6791944,-73.9587903,436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,31052,"Subscriber",1988,1
806,"2019-09-01 00:42:09.5810","2019-09-01 00:55:36.4910",3320,"Central Park West & W 100 St",40.79406660818552,-73.96286845207214,3531,"Frederick Douglass Blvd & W 129 St",40.8125511,-73.9492286,39676,"Subscriber",1952,2
1198,"2019-09-01 00:42:14.2020","2019-09-01 01:02:12.2760",523,"W 38 St & 8 Ave",40.75466591,-73.99138152,3718,"E 11 St & Avenue B",40.72746420692392,-73.97950418293476,33791,"Subscriber",1996,1
433,"2019-09-01 00:42:23.9440","2019-09-01 00:49:37.9310",128,"MacDougal St & Prince St",40.72710258,-74.00297088,79,"Franklin St & W Broadway",40.71911552,-74.00666661,34222,"Subscriber",1993,2
933,"2019-09-01 00:42:25.0510","2019-09-01 00:57:58.9530",3506,"Lexington Ave & E 120 St",40.8013066,-73.9398167,3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,34032,"Customer",1969,0
679,"2019-09-01 00:42:25.8020","2019-09-01 00:53:45.7450",3656,"E 2 St & Avenue A",40.72307749068673,-73.98583620786667,486,"Broadway & W 29 St",40.7462009,-73.98855723,39246,"Customer",1993,1
209,"2019-09-01 00:42:27.1110","2019-09-01 00:45:56.6830",3576,"Park Pl & Vanderbilt Ave",40.6767,-73.969024,3580,"St Johns Pl & Washington Ave",40.6737236,-73.9631611,30076,"Subscriber",1989,1
2783,"2019-09-01 00:42:27.4920","2019-09-01 01:28:51.1140",303,"Mercer St & Spring St",40.72362738,-73.99949601,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,35153,"Subscriber",1995,1
2387,"2019-09-01 00:42:29.6110","2019-09-01 01:22:16.9680",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3611,"Vernon Blvd & 47 Rd",40.7449067,-73.9534573,19990,"Subscriber",1992,1
354,"2019-09-01 00:42:29.8680","2019-09-01 00:48:24.5750",3768,"Waterbury St & Stagg St",40.71019,-73.93734,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,25342,"Subscriber",1976,1
2784,"2019-09-01 00:42:34.1200","2019-09-01 01:28:58.5070",303,"Mercer St & Spring St",40.72362738,-73.99949601,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,39176,"Customer",1969,0
914,"2019-09-01 00:42:35.2190","2019-09-01 00:57:50.1500",3506,"Lexington Ave & E 120 St",40.8013066,-73.9398167,3383,"Cathedral Pkwy & Broadway",40.804213,-73.96699104,26499,"Subscriber",1988,1
2377,"2019-09-01 00:42:39.6790","2019-09-01 01:22:17.4060",3129,"Queens Plaza North & Crescent St",40.75110165,-73.94073717,3611,"Vernon Blvd & 47 Rd",40.7449067,-73.9534573,39861,"Subscriber",1995,1
2430,"2019-09-01 00:42:39.8370","2019-09-01 01:23:09.8850",3622,"E 128 St & Madison Ave",40.80756,-73.939182,403,"E 2 St & 2 Ave",40.72502876,-73.99069656,25548,"Subscriber",1972,1
344,"2019-09-01 00:42:41.8840","2019-09-01 00:48:26.4600",3768,"Waterbury St & Stagg St",40.71019,-73.93734,3086,"Graham Ave & Conselyea St",40.715143,-73.944507,31453,"Subscriber",1985,2
1626,"2019-09-01 00:42:44.6090","2019-09-01 01:09:51.2470",3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,295,"Pike St & E Broadway",40.71406667,-73.99293911,39547,"Customer",1964,2
321,"2019-09-01 00:42:48.6960","2019-09-01 00:48:10.3790",3494,"E 115 St & Lexington Ave",40.797911,-73.9423,3628,"Lenox Ave & W 117 St",40.8025566,-73.9490782,21080,"Customer",1969,0
849,"2019-09-01 00:42:49.8470","2019-09-01 00:56:59.7010",436,"Hancock St & Bedford Ave",40.68216564,-73.95399026,3346,"Berkeley Pl & 7 Ave",40.675146838709786,-73.97523209452629,35096,"Subscriber",1989,1
2757,"2019-09-01 00:42:50.2400","2019-09-01 01:28:48.1000",303,"Mercer St & Spring St",40.72362738,-73.99949601,448,"W 37 St & 10 Ave",40.75660359,-73.9979009,21193,"Subscriber",1995,1
1282,"2019-09-01 00:42:55.0390","2019-09-01 01:04:17.6800",3499,"2 Ave & E 122 St",40.8006721,-73.9349,3502,"Lexington Ave & E 111 St",40.7954121,-73.9441232,29856,"Subscriber",1985,1
465,"2019-09-01 00:43:01.4830","2019-09-01 00:50:46.7320",3377,"Carroll St & Bond St",40.6786115,-73.99037292,3324,"3 Ave & 14 St",40.6685455,-73.99333264,30352,"Subscriber",1997,1
740,"2019-09-01 00:43:01.5190","2019-09-01 00:55:22.0770",282,"Kent Ave & S 11 St",40.707644944175705,-73.96841526031494,3766,"Sharon St & Olive St",40.715353,-73.93856,27362,"Subscriber",1993,2
883,"2019-09-01 00:43:03.4690","2019-09-01 00:57:46.5460",3686,"Gansevoort St & Hudson St",40.739448201304036,-74.00507032871246,393,"E 5 St & Avenue C",40.72299208,-73.97995466,32477,"Customer",1994,1
975,"2019-09-01 00:43:13.6930","2019-09-01 00:59:28.7690",342,"Columbia St & Rivington St",40.71739973,-73.98016555,296,"Division St & Bowery",40.71413089,-73.9970468,35358,"Subscriber",1990,1
1152,"2019-09-01 00:43:14.8960","2019-09-01 01:02:27.0650",342,"Columbia St & Rivington St",40.71739973,-73.98016555,355,"Bayard St & Baxter St",40.71602118,-73.99974372,38406,"Subscriber",2000,1
392,"2019-09-01 00:43:17.1310","2019-09-01 00:49:49.8020",3749,"Lexington Ave & E 36 St",40.747573958954796,-73.9788007736206,503,"E 20 St & Park Ave",40.73827428,-73.98751968,39509,"Subscriber",1999,1
292,"2019-09-01 00:43:25.0960","2019-09-01 00:48:17.6110",3242,"Schermerhorn St & Court St",40.69102925677968,-73.99183362722397,3303,"Butler St & Court St",40.6849894,-73.99440329,38513,"Subscriber",1987,1
1857,"2019-09-01 00:43:25.1940","2019-09-01 01:14:23.0810",3086,"Graham Ave & Conselyea St",40.715143,-73.944507,383,"Greenwich Ave & Charles St",40.735238,-74.000271,39012,"Subscriber",1992,1
723,"2019-09-01 00:43:30.5400","2019-09-01 00:55:34.4220",128,"MacDougal St & Prince St",40.72710258,-74.00297088,401,"Allen St & Rivington St",40.72019576,-73.98997825,31513,"Subscriber",1988,2
184,"2019-09-01 00:43:31.3770","2019-09-01 00:46:35.4490",3602,"31 Ave & 34 St",40.763154,-73.920827,3721,"31 St & Newtown Ave",40.7675487799971,-73.9209334552288,31101,"Subscriber",1993,1
215,"2019-09-01 00:43:34.4130","2019-09-01 00:47:10.3530",3110,"Meserole Ave & Manhattan Ave",40.72708584,-73.95299117,3118,"McGuinness Blvd & Eagle St",40.73555,-73.95284,33886,"Subscriber",1975,1
1576,"2019-09-01 00:43:38.8470","2019-09-01 01:09:55.2410",3384,"Smith St & 3 St",40.6787242,-73.99599099,311,"Norfolk St & Broome St",40.7172274,-73.98802084,21564,"Subscriber",1997,2
463,"2019-09-01 00:43:42.4960","2019-09-01 00:51:26.3030",353,"S Portland Ave & Hanson Pl",40.68539567,-73.97431458,244,"Willoughby Ave & Hall St",40.69196035,-73.96536851,33808,"Subscriber",1992,1
1354,"2019-09-01 00:43:43.7920","2019-09-01 01:06:18.3290",489,"10 Ave & W 28 St",40.75066386,-74.00176802,309,"Murray St & West St",40.7149787,-74.013012,16320,"Subscriber",1983,1
1653,"2019-09-01 00:43:44.7790","2019-09-01 01:11:17.9350",3472,"W 15 St & 10 Ave",40.742753828659026,-74.00747358798981,361,"Allen St & Hester St",40.71605866,-73.99190759,38149,"Customer",1966,1
1738,"2019-09-01 00:43:52.7920","2019-09-01 01:12:51.1250",473,"Rivington St & Chrystie St",40.72110063,-73.9919254,3776,"Central Ave & Starr Street",40.700003,-73.92834,26349,"Subscriber",1994,1
344,"2019-09-01 00:43:54.9780","2019-09-01 00:49:39.2820",229,"Great Jones St",40.72743423,-73.99379025,383,"Greenwich Ave & Charles St",40.735238,-74.000271,38648,"Subscriber",1994,2
1278,"2019-09-01 00:43:59.4260","2019-09-01 01:05:18.4020",465,"Broadway & W 41 St",40.75513557,-73.98658032,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,30369,"Customer",1969,0
1414,"2019-09-01 00:43:59.8430","2019-09-01 01:07:34.5810",3092,"Berry St & N 8 St",40.7190095,-73.95852515,445,"E 10 St & Avenue A",40.72740794,-73.98142006,39767,"Subscriber",1990,2
1280,"2019-09-01 00:44:02.5390","2019-09-01 01:05:22.8040",465,"Broadway & W 41 St",40.75513557,-73.98658032,254,"W 11 St & 6 Ave",40.73532427,-73.99800419,19909,"Customer",1969,0
1657,"2019-09-01 00:44:24.8200","2019-09-01 01:12:02.0340",3259,"9 Ave & W 28 St",40.74937024193277,-73.99923384189606,394,"E 9 St & Avenue C",40.72521311,-73.97768752,26404,"Subscriber",1977,1
433,"2019-09-01 00:44:24.9390","2019-09-01 00:51:38.5620",3409,"Bergen St & Smith St",40.6867443,-73.99063168,3397,"Court St & Nelson St",40.6763947,-73.99869893,32959,"Subscriber",1982,1
809,"2019-09-01 00:44:28.1850","2019-09-01 00:57:57.5400",317,"E 6 St & Avenue B",40.72453734,-73.98185424,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,39402,"Subscriber",1996,1
1643,"2019-09-01 00:44:33.6080","2019-09-01 01:11:57.0740",3076,"Scholes St & Manhattan Ave",40.70870368,-73.9448625,401,"Allen St & Rivington St",40.72019576,-73.98997825,39062,"Subscriber",1978,1
947,"2019-09-01 00:44:52.3230","2019-09-01 01:00:39.5720",3537,"Carlton Ave & Dean St",40.6809741,-73.9710097,3579,"Sterling Pl & Bedford Ave",40.672695,-73.954131,38742,"Subscriber",1989,1
1627,"2019-09-01 00:44:53.4900","2019-09-01 01:12:00.5640",3076,"Scholes St & Manhattan Ave",40.70870368,-73.9448625,401,"Allen St & Rivington St",40.72019576,-73.98997825,29933,"Subscriber",1982,2
331,"2019-09-01 00:44:55.9780","2019-09-01 00:50:27.7440",402,"Broadway & E 22 St",40.7403432,-73.98955109,3263,"Cooper Square & Astor Pl",40.72951496224949,-73.99075269699097,31672,"Subscriber",1985,1
384,"2019-09-01 00:45:00.7110","2019-09-01 00:51:25.5450",504,"1 Ave & E 16 St",40.73221853,-73.98165557,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,39872,"Subscriber",1992,2
395,"2019-09-01 00:45:35.0010","2019-09-01 00:52:10.3290",293,"Lafayette St & E 8 St",40.73020660529954,-73.99102628231049,3467,"W Broadway & Spring Street",40.72494672359416,-74.00165855884552,28531,"Subscriber",1950,1
695,"2019-09-01 00:45:35.3350","2019-09-01 00:57:10.7640",3142,"1 Ave & E 62 St",40.7612274,-73.96094022,3164,"Columbus Ave & W 72 St",40.7770575,-73.97898475,15577,"Subscriber",1988,1
370,"2019-09-01 00:45:48.6420","2019-09-01 00:51:58.8010",474,"5 Ave & E 29 St",40.7451677,-73.98683077,519,"Pershing Square North",40.751873,-73.977706,28352,"Subscriber",1976,1
1331,"2019-09-01 00:46:05.1540","2019-09-01 01:08:16.6460",315,"South St & Gouverneur Ln",40.70355377,-74.00670227,251,"Mott St & Prince St",40.72317958,-73.99480012,38260,"Subscriber",1995,1
1526,"2019-09-01 00:46:20.7800","2019-09-01 01:11:47.1790",3060,"Willoughby Ave & Tompkins Ave",40.69425403,-73.94626915,3349,"Grand Army Plaza & Plaza St West",40.6729679,-73.97087984,39961,"Subscriber",1976,1
909,"2019-09-01 00:46:30.5430","2019-09-01 01:01:40.3760",3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,30817,"Subscriber",1964,1
86,"2019-09-01 00:46:41.8180","2019-09-01 00:48:08.2960",492,"W 33 St & 7 Ave",40.75019995,-73.99093085,3799,"6 Ave & W 34 St",40.74964,-73.98805,32514,"Subscriber",1976,1
224,"2019-09-01 00:46:41.9600","2019-09-01 00:50:26.6810",450,"W 49 St & 8 Ave",40.76227205,-73.98788205,495,"W 47 St & 10 Ave",40.76269882,-73.99301222,39875,"Subscriber",1982,1
677,"2019-09-01 00:46:49.0080","2019-09-01 00:58:06.9220",387,"Centre St & Chambers St",40.71273266,-74.0046073,427,"Bus Slip & State St",40.701907,-74.013942,39638,"Subscriber",1994,1
355,"2019-09-01 00:46:51.4590","2019-09-01 00:52:47.3540",319,"Fulton St & Broadway",40.711066,-74.009447,308,"St James Pl & Oliver St",40.71307916,-73.99851193,17759,"Subscriber",1969,1
256,"2019-09-01 00:46:52.0140","2019-09-01 00:51:08.7070",3082,"Hope St & Union Ave",40.71167351,-73.95141312,3083,"Bushwick Ave & Powers St",40.71247661,-73.94100005,31673,"Subscriber",1993,1
1455,"2019-09-01 00:46:53.0100","2019-09-01 01:11:08.2110",3088,"Union Ave & Jackson St",40.7160751,-73.952029,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,18557,"Subscriber",1994,1
2154,"2019-09-01 00:47:01.0310","2019-09-01 01:22:56.0040",323,"Lawrence St & Willoughby St",40.69236178,-73.98631746,3059,"Pulaski St & Marcus Garvey Blvd",40.6933982,-73.939877,18448,"Customer",1998,1
446,"2019-09-01 00:47:09.8180","2019-09-01 00:54:36.0090",505,"6 Ave & W 33 St",40.74901271,-73.98848395,2021,"W 45 St & 8 Ave",40.75929124,-73.98859651,15146,"Subscriber",1995,1
417,"2019-09-01 00:47:17.5680","2019-09-01 00:54:15.4230",143,"Clinton St & Joralemon St",40.69239502,-73.99337909,239,"Willoughby St & Fleet St",40.69196566,-73.9813018,28587,"Customer",1982,1
363,"2019-09-01 00:47:29.0120","2019-09-01 00:53:32.3880",327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,3690,"Park Pl & Church St",40.71334184275907,-74.00935515761375,38775,"Subscriber",1975,1
1669,"2019-09-01 00:47:30.5400","2019-09-01 01:15:19.6220",445,"E 10 St & Avenue A",40.72740794,-73.98142006,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,18215,"Subscriber",1992,1
293,"2019-09-01 00:47:33.1780","2019-09-01 00:52:26.6920",3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,3177,"W 84 St & Broadway",40.7867947,-73.977112,38188,"Subscriber",1967,1
471,"2019-09-01 00:47:34.2530","2019-09-01 00:55:25.9450",267,"Broadway & W 36 St",40.75097711,-73.98765428,540,"Lexington Ave & E 29 St",40.74311555376486,-73.98215353488922,39443,"Subscriber",1962,2
668,"2019-09-01 00:47:34.2860","2019-09-01 00:58:42.3520",461,"E 20 St & 2 Ave",40.73587678,-73.98205027,302,"Avenue D & E 3 St",40.72082834,-73.97793172,33902,"Subscriber",1999,1
1669,"2019-09-01 00:47:38.1540","2019-09-01 01:15:27.2790",445,"E 10 St & Avenue A",40.72740794,-73.98142006,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,16167,"Customer",1969,0
177,"2019-09-01 00:47:40.3260","2019-09-01 00:50:38.0180",504,"1 Ave & E 16 St",40.73221853,-73.98165557,545,"E 23 St & 1 Ave",40.736502,-73.97809472,17621,"Subscriber",1974,2
1651,"2019-09-01 00:47:48.5030","2019-09-01 01:15:19.8490",445,"E 10 St & Avenue A",40.72740794,-73.98142006,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,33331,"Customer",1969,0
763,"2019-09-01 00:47:58.6630","2019-09-01 01:00:42.0010",504,"1 Ave & E 16 St",40.73221853,-73.98165557,3708,"W 13 St & 5 Ave",40.735445,-73.99431,19385,"Customer",1995,1
367,"2019-09-01 00:48:07.1420","2019-09-01 00:54:14.2760",307,"Canal St & Rutgers St",40.71427487,-73.98990025,393,"E 5 St & Avenue C",40.72299208,-73.97995466,33824,"Subscriber",1963,1
703,"2019-09-01 00:48:09.6440","2019-09-01 00:59:52.8830",3081,"Graham Ave & Grand St",40.711863,-73.944024,532,"S 5 Pl & S 5 St",40.710451,-73.960876,39103,"Customer",1974,1
746,"2019-09-01 00:48:12.0100","2019-09-01 01:00:38.2690",504,"1 Ave & E 16 St",40.73221853,-73.98165557,3708,"W 13 St & 5 Ave",40.735445,-73.99431,39168,"Customer",1995,2
1521,"2019-09-01 00:48:23.2970","2019-09-01 01:13:44.4060",3078,"Broadway & Roebling St",40.70924826276157,-73.96063148975372,532,"S 5 Pl & S 5 St",40.710451,-73.960876,39759,"Subscriber",1956,1
2845,"2019-09-01 00:48:27.3310","2019-09-01 01:35:53.3070",3435,"Grand St & Elizabeth St",40.718822,-73.99596,3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,19469,"Customer",1969,0
699,"2019-09-01 00:48:33.5550","2019-09-01 01:00:12.8860",389,"Broadway & Berry St",40.71044554,-73.96525063,3648,"Flushing Ave & Vanderbilt Ave",40.697950315695444,-73.97077560424805,33952,"Subscriber",1984,1
963,"2019-09-01 00:48:39.7000","2019-09-01 01:04:43.5510",389,"Broadway & Berry St",40.71044554,-73.96525063,3737,"Stanton St & Norfolk St",40.720747,-73.986274,32979,"Subscriber",1987,1
1492,"2019-09-01 00:48:50.6070","2019-09-01 01:13:43.1820",312,"Allen St & Stanton St",40.722055,-73.989111,401,"Allen St & Rivington St",40.72019576,-73.98997825,29186,"Subscriber",1970,1
3552,"2019-09-01 00:48:54.8150","2019-09-01 01:48:07.4010",3790,"Henry St & Middagh St",40.7003,-73.991581,387,"Centre St & Chambers St",40.71273266,-74.0046073,28084,"Customer",1998,1
583,"2019-09-01 00:48:55.3590","2019-09-01 00:58:39.1580",3056,"Kosciuszko St & Nostrand Ave",40.69072549,-73.95133465,274,"Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,15009,"Subscriber",1983,1
2820,"2019-09-01 00:48:55.4420","2019-09-01 01:35:55.5620",3435,"Grand St & Elizabeth St",40.718822,-73.99596,3356,"Amsterdam Ave & W 66 St",40.7746671,-73.98470567,18724,"Customer",1969,0
673,"2019-09-01 00:49:08.8070","2019-09-01 01:00:22.5990",295,"Pike St & E Broadway",40.71406667,-73.99293911,411,"E 6 St & Avenue D",40.72228087,-73.97668709,31460,"Subscriber",1984,2
2017,"2019-09-01 00:49:08.9180","2019-09-01 01:22:46.5120",3409,"Bergen St & Smith St",40.6867443,-73.99063168,387,"Centre St & Chambers St",40.71273266,-74.0046073,17620,"Customer",1969,0
1404,"2019-09-01 00:49:13.0510","2019-09-01 01:12:37.0690",3498,"Pleasant Ave & E 120 St",40.7974772,-73.9311847,3498,"Pleasant Ave & E 120 St",40.7974772,-73.9311847,34120,"Subscriber",1990,2
439,"2019-09-01 00:49:13.4370","2019-09-01 00:56:33.0010",267,"Broadway & W 36 St",40.75097711,-73.98765428,525,"W 34 St & 11 Ave",40.75594159,-74.0021163,25373,"Subscriber",1969,1
2523,"2019-09-01 00:49:16.7260","2019-09-01 01:31:19.8190",469,"Broadway & W 53 St",40.76344058,-73.98268129,467,"Dean St & 4 Ave",40.68312489,-73.97895137,32452,"Subscriber",1993,1
2006,"2019-09-01 00:49:19.1520","2019-09-01 01:22:45.8640",3409,"Bergen St & Smith St",40.6867443,-73.99063168,387,"Centre St & Chambers St",40.71273266,-74.0046073,25110,"Customer",1969,0
2344,"2019-09-01 00:49:28.9240","2019-09-01 01:28:33.0600",161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231,3810,"Central Park West & W 82 St",40.782593,-73.971211,39392,"Subscriber",1977,2
934,"2019-09-01 00:49:34.3710","2019-09-01 01:05:09.3130",368,"Carmine St & 6 Ave",40.73038599,-74.00214988,3711,"E 13 St & Avenue A",40.72966729392978,-73.98067966103554,25512,"Subscriber",1988,2
670,"2019-09-01 00:49:37.7910","2019-09-01 01:00:48.6550",3571,"Bedford Ave & Bergen St",40.676368,-73.952918,467,"Dean St & 4 Ave",40.68312489,-73.97895137,35066,"Subscriber",1992,1
224,"2019-09-01 00:49:38.1790","2019-09-01 00:53:22.3250",3177,"W 84 St & Broadway",40.7867947,-73.977112,3167,"Amsterdam Ave & W 73 St",40.77966809007312,-73.98093044757842,38846,"Subscriber",1989,1
1692,"2019-09-01 00:49:44.5570","2019-09-01 01:17:57.4150",379,"W 31 St & 7 Ave",40.749156,-73.9916,195,"Liberty St & Broadway",40.70905623,-74.01043382,38600,"Customer",1996,1
1437,"2019-09-01 00:49:47.9680","2019-09-01 01:13:45.5750",460,"S 4 St & Wythe Ave",40.71285887,-73.96590294,3778,"Irving Ave & DeKalb Ave",40.7027,-73.92095,33259,"Subscriber",1982,1
1191,"2019-09-01 00:49:49.4570","2019-09-01 01:09:40.7790",466,"W 25 St & 6 Ave",40.74395411,-73.99144871,266,"Avenue D & E 8 St",40.72368361,-73.97574813,25315,"Subscriber",1985,2
342,"2019-09-01 00:49:52.4680","2019-09-01 00:55:35.1690",3080,"S 4 St & Rodney St",40.70934,-73.95608,3081,"Graham Ave & Grand St",40.711863,-73.944024,39534,"Customer",1995,2
347,"2019-09-01 00:49:52.8120","2019-09-01 00:55:40.7480",3162,"W 78 St & Broadway",40.78339981,-73.98093133,3173,"Riverside Blvd & W 67 St",40.777507027547976,-73.98888587951659,33809,"Subscriber",1994,2
351,"2019-09-01 00:50:05.3570","2019-09-01 00:55:56.9900",270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,399,"Lafayette Ave & St James Pl",40.68851534,-73.9647628,25398,"Subscriber",2001,1
601,"2019-09-01 00:50:16.8230","2019-09-01 01:00:18.5870",453,"W 22 St & 8 Ave",40.74475148,-73.99915362,472,"E 32 St & Park Ave",40.7457121,-73.98194829,35195,"Subscriber",1981,1
723,"2019-09-01 00:50:20.4420","2019-09-01 01:02:24.2580",499,"Broadway & W 60 St",40.76915505,-73.98191841,3135,"E 75 St & 3 Ave",40.77112927,-73.95772297,30855,"Subscriber",1988,1
698,"2019-09-01 00:50:22.9870","2019-09-01 01:02:01.2070",401,"Allen St & Rivington St",40.72019576,-73.98997825,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,33758,"Subscriber",1988,1
370,"2019-09-01 00:50:26.2950","2019-09-01 00:56:36.8900",312,"Allen St & Stanton St",40.722055,-73.989111,312,"Allen St & Stanton St",40.722055,-73.989111,38598,"Subscriber",1963,1
2094,"2019-09-01 00:50:31.7630","2019-09-01 01:25:26.5850",3351,"E 102 St & 1 Ave",40.7869946,-73.94164802,3493,"E 118 St & 3 Ave",40.799139,-73.9389152,39587,"Subscriber",1986,1
537,"2019-09-01 00:50:32.2470","2019-09-01 00:59:29.5460",3589,"Broadway & 12 St",40.7668,-73.9347774,3607,"31 Ave & 14 St",40.7682,-73.9322662,19493,"Subscriber",1971,2
380,"2019-09-01 00:50:34.3290","2019-09-01 00:56:55.2560",3544,"Underhill Ave & Pacific St",40.6804836,-73.9646795,3571,"Bedford Ave & Bergen St",40.676368,-73.952918,39354,"Subscriber",1981,2
440,"2019-09-01 00:50:37.9920","2019-09-01 00:57:58.6740",325,"E 19 St & 3 Ave",40.73624527,-73.98473765,470,"W 20 St & 8 Ave",40.74345335,-74.00004031,26719,"Subscriber",1982,1
1638,"2019-09-01 00:50:42.4800","2019-09-01 01:18:00.7090",379,"W 31 St & 7 Ave",40.749156,-73.9916,195,"Liberty St & Broadway",40.70905623,-74.01043382,27364,"Customer",1994,1
391,"2019-09-01 00:50:44.8070","2019-09-01 00:57:16.4120",237,"E 11 St & 2 Ave",40.73047309,-73.98672378,476,"E 31 St & 3 Ave",40.74394314,-73.97966069,27494,"Subscriber",1986,1
